"Gene ID","Name/ID/Alias","Type","Source"
"PF3D7_0903800","PFI0185w","previous ID","N/A"
"PF3D7_0903800","XM_001351876.1","alternate ID","RefSeq_dna"
"PF3D7_0903800","PF3D7_0903800","name","annotation"
"PF3D7_0903800","XP_001351912.1","alternate ID","RefSeq_peptide"
"PF3D7_0903800","CAD51723.1","alternate ID","protein_id"
"PF3D7_0903800","Q8I3B1","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0903900","PF3D7_0903900","name","annotation"
"PF3D7_0903900","5UMD","alternate ID","PDB"
"PF3D7_0903900","RPL32","name","N/A"
"PF3D7_0903900","3JBN","alternate ID","PDB"
"PF3D7_0903900","CAD51724.1","alternate ID","protein_id"
"PF3D7_0903900","Q8I3B0","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0903900","UPI000008620E","alternate ID","UniParc"
"PF3D7_0903900","PFI0190w","previous ID","N/A"
"PF3D7_0903900","XP_001351913.1","alternate ID","RefSeq_peptide"
"PF3D7_0903900","3J79","alternate ID","PDB"
"PF3D7_0903900","3JBP","alternate ID","PDB"
"PF3D7_0903900","3JBO","alternate ID","PDB"
"PF3D7_0903900","XM_001351877.1","alternate ID","RefSeq_dna"
"PF3D7_0904000","PFI0195c","previous ID","N/A"
"PF3D7_0904000","CAD51725.1","alternate ID","protein_id"
"PF3D7_0904000","XM_001351878.1","alternate ID","RefSeq_dna"
"PF3D7_0904000","Q8I3A9","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0904000","UPI000008620F","alternate ID","UniParc"
"PF3D7_0904000","XP_001351914.1","alternate ID","RefSeq_peptide"
"PF3D7_0904000","PF3D7_0904000","name","annotation"
"PF3D7_0904100","XM_001351879.2","alternate ID","RefSeq_dna"
"PF3D7_0904100","UPI00019820A4","alternate ID","UniParc"
"PF3D7_0904100","CAD51726.2","alternate ID","protein_id"
"PF3D7_0904100","PFI0200c","previous ID","N/A"
"PF3D7_0904100","Q8I3A8","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0904100","XP_001351915.2","alternate ID","RefSeq_peptide"
"PF3D7_0904100","PF3D7_0904100","name","annotation"
"PF3D7_0904200","XP_001351916.1","alternate ID","RefSeq_peptide"
"PF3D7_0904200","PH","name","N/A"
"PF3D7_0904200","CAD51727.1","alternate ID","protein_id"
"PF3D7_0904200","PF3D7_0904200","name","annotation"
"PF3D7_0904200","PFI0205w","previous ID","N/A"
"PF3D7_0904200","Q8I3A7","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0904200","UPI0000086211","alternate ID","UniParc"
"PF3D7_0904200","XM_001351880.1","alternate ID","RefSeq_dna"
"PF3D7_0904300","XP_002808914.1","alternate ID","RefSeq_peptide"
"PF3D7_0904300","PF3D7_0904300","name","annotation"
"PF3D7_0904300","UPI00019820AD","alternate ID","UniParc"
"PF3D7_0904300","C0H518","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0904300","CAX64195.1","alternate ID","protein_id"
"PF3D7_0904300","PFI0210c","previous ID","N/A"
"PF3D7_0904300","XM_002808868.1","alternate ID","RefSeq_dna"
"PF3D7_0904400","XP_001351918.1","alternate ID","RefSeq_peptide"
"PF3D7_0904400","SPC22","synonym","N/A"
"PF3D7_0904400","XM_001351882.1","alternate ID","RefSeq_dna"
"PF3D7_0904400","UPI0000086213","alternate ID","UniParc"
"PF3D7_0904400","CAD51729.1","alternate ID","protein_id"
"PF3D7_0904400","Q8I3A5","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0904400","SPC3","name","N/A"
"PF3D7_0904400","PFI0215c","previous ID","N/A"
"PF3D7_0904500","XM_001351883.1","alternate ID","RefSeq_dna"
"PF3D7_0904500","PF3D7_0904500","name","annotation"
"PF3D7_0904500","PFI0220w","previous ID","N/A"
"PF3D7_0904500","UPI0000086214","alternate ID","UniParc"
"PF3D7_0904500","Q8I3A4","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0904500","CAD51730.1","alternate ID","protein_id"
"PF3D7_0904500","XP_001351919.1","alternate ID","RefSeq_peptide"
"PF3D7_0904600","XM_001351884.1","alternate ID","RefSeq_dna"
"PF3D7_0904600","C19.A77","alternate ID","MEROPS"
"PF3D7_0904600","Q8I3A3","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0904600","XP_001351920.1","alternate ID","RefSeq_peptide"
"PF3D7_0904600","UPI0000086215","alternate ID","UniParc"
"PF3D7_0904600","PF3D7_0904600","name","annotation"
"PF3D7_0904600","CAD51731.1","alternate ID","protein_id"
"PF3D7_0904600","PFI0225w","previous ID","N/A"
"PF3D7_0904700","HU","name","N/A"
"PF3D7_0904700","UPI0000086216","alternate ID","UniParc"
"PF3D7_0904700","PFI0230c","previous ID","N/A"
"PF3D7_0904700","CAD51732.1","alternate ID","protein_id"
"PF3D7_0904700","PF3D7_0904700","name","annotation"
"PF3D7_0904700","XP_001351921.1","alternate ID","RefSeq_peptide"
"PF3D7_0904700","Q8I3A2","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0904700","XM_001351885.1","alternate ID","RefSeq_dna"
"PF3D7_0904700","C1KUR4","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0904800","PFI0235w","previous ID","N/A"
"PF3D7_0904800","CAD51733.1","alternate ID","protein_id"
"PF3D7_0904800","XP_001351922.1","alternate ID","RefSeq_peptide"
"PF3D7_0904800","XM_001351886.1","alternate ID","RefSeq_dna"
"PF3D7_0904800","UPI0000086217","alternate ID","UniParc"
"PF3D7_0904800","Q8I3A1","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0904800","RPA1S","synonym","N/A"
"PF3D7_0904800","RPA1","name","N/A"
"PF3D7_0904900","CAD51734.2","alternate ID","protein_id"
"PF3D7_0904900","UPI00078CB4A8","alternate ID","UniParc"
"PF3D7_0904900","PFI0240c","previous ID","N/A"
"PF3D7_0904900","CuP-ATPase","synonym","N/A"
"PF3D7_0904900","PF3D7_0904900","name","annotation"
"PF3D7_0904900","CuTP","name","N/A"
"PF3D7_0904900","CUP","synonym","N/A"
"PF3D7_0904900","Q8I3A0","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905000","PF3D7_0905000","name","annotation"
"PF3D7_0905000","Q8I399","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905000","XP_001351924.1","alternate ID","RefSeq_peptide"
"PF3D7_0905000","ATPTG4","name","N/A"
"PF3D7_0905000","UPI0000086219","alternate ID","UniParc"
"PF3D7_0905000","PFI0245c","previous ID","N/A"
"PF3D7_0905000","CAD51735.1","alternate ID","protein_id"
"PF3D7_0905000","XM_001351888.1","alternate ID","RefSeq_dna"
"PF3D7_0905100","XM_001351889.1","alternate ID","RefSeq_dna"
"PF3D7_0905100","UPI000008621A","alternate ID","UniParc"
"PF3D7_0905100","Q8I398","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905100","XP_001351925.1","alternate ID","RefSeq_peptide"
"PF3D7_0905100","PFI0250c","previous ID","N/A"
"PF3D7_0905100","NUP221","name","N/A"
"PF3D7_0905100","NUP100","synonym","N/A"
"PF3D7_0905100","CAD51736.1","alternate ID","protein_id"
"PF3D7_0905100","PF3D7_0905100","name","annotation"
"PF3D7_0905200","CAD51737.1","alternate ID","protein_id"
"PF3D7_0905200","XM_001351890.1","alternate ID","RefSeq_dna"
"PF3D7_0905200","Q8I397","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905200","XP_001351926.1","alternate ID","RefSeq_peptide"
"PF3D7_0905200","PFI0255c","previous ID","N/A"
"PF3D7_0905200","PF3D7_0905200","name","annotation"
"PF3D7_0905200","UPI000008621B","alternate ID","UniParc"
"PF3D7_0905300","UPI00001101B0","alternate ID","UniParc"
"PF3D7_0905300","Q8I396","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905300","PF3D7_0905300","name","annotation"
"PF3D7_0905300","XM_001351891.1","alternate ID","RefSeq_dna"
"PF3D7_0905300","CAD51738.1","alternate ID","protein_id"
"PF3D7_0905300","PFI0260c","previous ID","N/A"
"PF3D7_0905300","XP_001351927.1","alternate ID","RefSeq_peptide"
"PF3D7_0905400","Q8I395","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905400","PFI0265c","previous ID","N/A"
"PF3D7_0905400","B0M166","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905400","Q8WQU4","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905400","B9VGI9","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905400","B0M0W2","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905400","UPI000008621C","alternate ID","UniParc"
"PF3D7_0905400","PF3D7_0905400","name","annotation"
"PF3D7_0905400","XM_001351892.1","alternate ID","RefSeq_dna"
"PF3D7_0905400","B9VGJ0","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905400","B9VGH3","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905400","B0M159","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905400","B0M0W0","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905400","RhopH3","name","N/A"
"PF3D7_0905400","XP_001351928.1","alternate ID","RefSeq_peptide"
"PF3D7_0905400","P11459","alternate ID","Uniprot/SWISSPROT"
"PF3D7_0905400","Q8WQU1","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905400","B9VGH7","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905400","CAD51739.1","alternate ID","protein_id"
"PF3D7_0905400","B9VGI1","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905400","B9VGH9","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905500","Q8I394","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905500","PFI0270w","previous ID","N/A"
"PF3D7_0905500","CAD51740.1","alternate ID","protein_id"
"PF3D7_0905500","UPI000008621D","alternate ID","UniParc"
"PF3D7_0905500","XM_001351893.1","alternate ID","RefSeq_dna"
"PF3D7_0905500","XP_001351929.1","alternate ID","RefSeq_peptide"
"PF3D7_0905500","PF3D7_0905500","name","annotation"
"PF3D7_0905600","WDR66","name","N/A"
"PF3D7_0905600","XM_001351894.1","alternate ID","RefSeq_dna"
"PF3D7_0905600","XP_001351930.1","alternate ID","RefSeq_peptide"
"PF3D7_0905600","PFI0275w","previous ID","N/A"
"PF3D7_0905600","Q8I393","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905600","CAD51741.1","alternate ID","protein_id"
"PF3D7_0905600","UPI000008621E","alternate ID","UniParc"
"PF3D7_0905700","XM_002808869.1","alternate ID","RefSeq_dna"
"PF3D7_0905700","CZT62532.1","alternate ID","protein_id"
"PF3D7_0905700","A0A143ZWJ2","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905700","UPI00019820BA","alternate ID","UniParc"
"PF3D7_0905700","PF3D7_0905700.3","alias","N/A"
"PF3D7_0905700","CZT62531.1","alternate ID","protein_id"
"PF3D7_0905700","XP_002808915.1","alternate ID","RefSeq_peptide"
"PF3D7_0905700","CAX64196.1","alternate ID","protein_id"
"PF3D7_0905700","C0H519","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905700","A0A143ZWA3","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905700","UPI00021FCBB7","alternate ID","UniParc"
"PF3D7_0905700","PF3D7_0905700.2","alias","N/A"
"PF3D7_0905700","UPI00021FCBB6","alternate ID","UniParc"
"PF3D7_0905700","PFI0280c","previous ID","N/A"
"PF3D7_0905700","ATG3","name","N/A"
"PF3D7_0905700","4EOY","alternate ID","annotation"
"PF3D7_0905700","PF3D7_0905700","name","annotation"
"PF3D7_0905700","PF3D7_0905700.1","alias","N/A"
"PF3D7_0905800","PFI0285w","previous ID","N/A"
"PF3D7_0905800","UPI0000086220","alternate ID","UniParc"
"PF3D7_0905800","XM_001351896.1","alternate ID","RefSeq_dna"
"PF3D7_0905800","XP_001351932.1","alternate ID","RefSeq_peptide"
"PF3D7_0905800","CAD51743.1","alternate ID","protein_id"
"PF3D7_0905800","Q8I391","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905900","SEC27","name","N/A"
"PF3D7_0905900","Q6WWJ3","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905900","CAD51744.1","alternate ID","protein_id"
"PF3D7_0905900","XM_001351897.1","alternate ID","RefSeq_dna"
"PF3D7_0905900","Q8I390","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0905900","PFI0290c","previous ID","N/A"
"PF3D7_0905900","UPI0000086221","alternate ID","UniParc"
"PF3D7_0905900","XP_001351933.1","alternate ID","RefSeq_peptide"
"PF3D7_0906000","PFI0295c","previous ID","N/A"
"PF3D7_0906000","XP_002808916.1","alternate ID","RefSeq_peptide"
"PF3D7_0906000","CAX64197.1","alternate ID","protein_id"
"PF3D7_0906000","C0H520","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0906000","RNaseII","name","N/A"
"PF3D7_0906000","XM_002808870.1","alternate ID","RefSeq_dna"
"PF3D7_0906000","UPI00019820BB","alternate ID","UniParc"
"PF3D7_0906000","PF3D7_0906000","name","annotation"
"PF3D7_0906100","UPI0000086223","alternate ID","UniParc"
"PF3D7_0906100","XP_001351935.1","alternate ID","RefSeq_peptide"
"PF3D7_0906100","PFI0300w","previous ID","N/A"
"PF3D7_0906100","CAD51746.1","alternate ID","protein_id"
"PF3D7_0906100","Q8I388","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0906100","XM_001351899.1","alternate ID","RefSeq_dna"
"PF3D7_0906100","VPS46","name","N/A"
"PF3D7_0906200","Q8I387","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0906200","UPI0000086224","alternate ID","UniParc"
"PF3D7_0906200","CAD51747.1","alternate ID","protein_id"
"PF3D7_0906200","PFI0305c","previous ID","N/A"
"PF3D7_0906200","XP_001351936.1","alternate ID","RefSeq_peptide"
"PF3D7_0906200","XM_001351900.1","alternate ID","RefSeq_dna"
"PF3D7_0906300","XM_001351901.1","alternate ID","RefSeq_dna"
"PF3D7_0906300","00740+3.6.1.9","alternate ID","KEGG_Enzyme"
"PF3D7_0906300","00760+3.6.1.9","alternate ID","KEGG_Enzyme"
"PF3D7_0906300","00500+3.6.1.9","alternate ID","KEGG_Enzyme"
"PF3D7_0906300","CAD51748.1","alternate ID","protein_id"
"PF3D7_0906300","XP_001351937.1","alternate ID","RefSeq_peptide"
"PF3D7_0906300","00230+3.6.1.9","alternate ID","KEGG_Enzyme"
"PF3D7_0906300","PFI0310w","previous ID","N/A"
"PF3D7_0906300","00240+3.6.1.9","alternate ID","KEGG_Enzyme"
"PF3D7_0906300","UPI0000086225","alternate ID","UniParc"
"PF3D7_0906300","00770+3.6.1.9","alternate ID","KEGG_Enzyme"
"PF3D7_0906300","Q8I386","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0906400","Q8I385","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0906400","UPI0000086226","alternate ID","UniParc"
"PF3D7_0906400","PF3D7_0906400","name","annotation"
"PF3D7_0906400","XP_001351938.1","alternate ID","RefSeq_peptide"
"PF3D7_0906400","XM_001351902.1","alternate ID","RefSeq_dna"
"PF3D7_0906400","CAD51749.1","alternate ID","protein_id"
"PF3D7_0906400","PFI0315c","previous ID","N/A"
"PF3D7_0906400","1QY6","alternate ID","N/A"
"PF3D7_0906500","XP_001351939.1","alternate ID","RefSeq_peptide"
"PF3D7_0906500","XM_001351903.1","alternate ID","RefSeq_dna"
"PF3D7_0906500","3SL1","alternate ID","annotation"
"PF3D7_0906500","3MMR","alternate ID","annotation"
"PF3D7_0906500","PF3D7_0906500","name","annotation"
"PF3D7_0906500","UPI0000086227","alternate ID","UniParc"
"PF3D7_0906500","PFI0320w","previous ID","N/A"
"PF3D7_0906500","3SL0","alternate ID","annotation"
"PF3D7_0906500","Q8WPZ7","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0906500","Q8I384","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0906500","CAD51750.1","alternate ID","protein_id"
"PF3D7_0906600","XP_001351940.1","alternate ID","RefSeq_peptide"
"PF3D7_0906600","PF3D7_0906600","name","annotation"
"PF3D7_0906600","CAD51751.1","alternate ID","protein_id"
"PF3D7_0906600","Q8I383","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0906600","XM_001351904.1","alternate ID","RefSeq_dna"
"PF3D7_0906600","PFI0325c","previous ID","N/A"
"PF3D7_0906600","UPI0000086228","alternate ID","UniParc"
"PF3D7_0906700","Q1L6A0","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0906700","CAX64198.1","alternate ID","protein_id"
"PF3D7_0906700","UPI0000D68D5F","alternate ID","UniParc"
"PF3D7_0906700","PFI0330c","previous ID","N/A"
"PF3D7_0906700","LRR9","name","N/A"
"PF3D7_0906700","PFI0328c","previous ID","N/A"
"PF3D7_0906700","XM_002808871.1","alternate ID","RefSeq_dna"
"PF3D7_0906700","XP_002808917.1","alternate ID","RefSeq_peptide"
"PF3D7_0906700","C0H521","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0906800","XP_002808918.1","alternate ID","RefSeq_peptide"
"PF3D7_0906800","UPI00019820C1","alternate ID","UniParc"
"PF3D7_0906800","PFI0330c","previous ID","N/A"
"PF3D7_0906800","CAX64199.1","alternate ID","protein_id"
"PF3D7_0906800","XM_002808872.1","alternate ID","RefSeq_dna"
"PF3D7_0906800","C0H522","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0906890","CZT62533.1","alternate ID","protein_id"
"PF3D7_0906890","PF3D7_0906900","previous ID","N/A"
"PF3D7_0906890","A0A146M145","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0906890","UPI0003E42062","alternate ID","UniParc"
"PF3D7_0906890","PFI0335w","previous ID","N/A"
"PF3D7_0906910","PF3D7_0906900","previous ID","N/A"
"PF3D7_0906910","Q8I381","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0906910","CAD51753.2","alternate ID","protein_id"
"PF3D7_0906910","XP_001351942.1","alternate ID","RefSeq_peptide"
"PF3D7_0906910","XM_001351906.1","alternate ID","RefSeq_dna"
"PF3D7_0906910","UPI0003E3F8F2","alternate ID","UniParc"
"PF3D7_0906910","PFI0335w","previous ID","N/A"
"PF3D7_0907000","UPI00019820C2","alternate ID","UniParc"
"PF3D7_0907000","XP_002808919.1","alternate ID","RefSeq_peptide"
"PF3D7_0907000","XM_002808873.1","alternate ID","RefSeq_dna"
"PF3D7_0907000","PFI0336w","previous ID","N/A"
"PF3D7_0907000","C0H523","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0907000","CAX64200.1","alternate ID","protein_id"
"PF3D7_0907100","CAD51754.1","alternate ID","protein_id"
"PF3D7_0907100","Q8I380","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0907100","XM_001351907.1","alternate ID","RefSeq_dna"
"PF3D7_0907100","UPI000008622B","alternate ID","UniParc"
"PF3D7_0907100","XP_001351943.1","alternate ID","RefSeq_peptide"
"PF3D7_0907100","PFI0340c","previous ID","N/A"
"PF3D7_0907200","XP_001351944.1","alternate ID","RefSeq_peptide"
"PF3D7_0907200","XM_001351908.1","alternate ID","RefSeq_dna"
"PF3D7_0907200","PFI0345w","previous ID","N/A"
"PF3D7_0907200","PF3D7_0907200","name","annotation"
"PF3D7_0907200","Q8I379","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0907200","UPI000008622C","alternate ID","UniParc"
"PF3D7_0907200","CAD51755.1","alternate ID","protein_id"
"PF3D7_0907300","CAD51756.1","alternate ID","protein_id"
"PF3D7_0907300","PF3D7_0907300","name","annotation"
"PF3D7_0907300","PFI0350c","previous ID","N/A"
"PF3D7_0907300","XM_001351909.1","alternate ID","RefSeq_dna"
"PF3D7_0907300","UPI000008622D","alternate ID","UniParc"
"PF3D7_0907300","Q8I378","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0907300","XP_001351945.1","alternate ID","RefSeq_peptide"
"PF3D7_0907400","XP_001351946.1","alternate ID","RefSeq_peptide"
"PF3D7_0907400","XM_001351910.1","alternate ID","RefSeq_dna"
"PF3D7_0907400","CAD51757.1","alternate ID","protein_id"
"PF3D7_0907400","PFI0355c","previous ID","N/A"
"PF3D7_0907400","ClpY","name","N/A"
"PF3D7_0907400","PF3D7_0907400","name","annotation"
"PF3D7_0907400","Q8I377","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0907400","UPI000008622E","alternate ID","UniParc"
"PF3D7_0907400","1IM2","alternate ID","N/A"
"PF3D7_0907500","UPI00045F5509","alternate ID","UniParc"
"PF3D7_0907500","PFI0360c","previous ID","N/A"
"PF3D7_0907500","Q8I376","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0907500","CAD51758.2","alternate ID","protein_id"
"PF3D7_0907600","PFI0365w","previous ID","N/A"
"PF3D7_0907600","XP_001351948.1","alternate ID","RefSeq_peptide"
"PF3D7_0907600","XM_001351912.1","alternate ID","RefSeq_dna"
"PF3D7_0907600","Q8I375","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0907600","PF3D7_0907600","name","annotation"
"PF3D7_0907600","UPI0000086230","alternate ID","UniParc"
"PF3D7_0907600","CAD51759.1","alternate ID","protein_id"
"PF3D7_0907700","6DFK","alternate ID","annotation"
"PF3D7_0907700","XM_001351913.1","alternate ID","RefSeq_dna"
"PF3D7_0907700","UPI0000086231","alternate ID","UniParc"
"PF3D7_0907700","6MUV","alternate ID","PDB"
"PF3D7_0907700","Q8I374","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0907700","PF3D7_0907700","name","annotation"
"PF3D7_0907700","XP_001351949.1","alternate ID","RefSeq_peptide"
"PF3D7_0907700","PFI0370c","previous ID","N/A"
"PF3D7_0907700","PA28","name","N/A"
"PF3D7_0907700","6MUX","alternate ID","PDB"
"PF3D7_0907700","CAD51760.1","alternate ID","protein_id"
"PF3D7_0907800","XM_001351914.1","alternate ID","RefSeq_dna"
"PF3D7_0907800","UPI0000086232","alternate ID","UniParc"
"PF3D7_0907800","Q8I373","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0907800","PF3D7_0907800","name","annotation"
"PF3D7_0907800","PFI0375w","previous ID","N/A"
"PF3D7_0907800","XP_001351950.1","alternate ID","RefSeq_peptide"
"PF3D7_0907800","CAD51761.1","alternate ID","protein_id"
"PF3D7_0907900","XM_001351915.1","alternate ID","RefSeq_dna"
"PF3D7_0907900","1RL4","alternate ID","annotation"
"PF3D7_0907900","Q8I372","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0907900","PF3D7_0907900","name","annotation"
"PF3D7_0907900","1RQC","alternate ID","PDB"
"PF3D7_0907900","XP_001351951.1","alternate ID","RefSeq_peptide"
"PF3D7_0907900","PDF","name","N/A"
"PF3D7_0907900","PFI0380c","previous ID","N/A"
"PF3D7_0907900","CAD51762.1","alternate ID","protein_id"
"PF3D7_0907900","1JYM","alternate ID","PDB"
"PF3D7_0907900","UPI0000086233","alternate ID","UniParc"
"PF3D7_0908000","UPI00019820C8","alternate ID","UniParc"
"PF3D7_0908000","PF3D7_0908000","name","annotation"
"PF3D7_0908000","PFI0385c","previous ID","N/A"
"PF3D7_0908000","PMP1","name","N/A"
"PF3D7_0908000","XM_002808874.1","alternate ID","RefSeq_dna"
"PF3D7_0908000","CAX64201.1","alternate ID","protein_id"
"PF3D7_0908000","C0H524","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0908000","XP_002808920.1","alternate ID","RefSeq_peptide"
"PF3D7_0908100","PFI0390c","previous ID","N/A"
"PF3D7_0908100","C0H525","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0908100","PF3D7_0908100","name","annotation"
"PF3D7_0908100","UPI00078D6D9D","alternate ID","UniParc"
"PF3D7_0908100","CAX64202.2","alternate ID","protein_id"
"PF3D7_0908200","UPI00078B76C4","alternate ID","UniParc"
"PF3D7_0908200","CAD51765.2","alternate ID","protein_id"
"PF3D7_0908200","PFI0395w","previous ID","N/A"
"PF3D7_0908200","PF3D7_0908200","name","annotation"
"PF3D7_0908200","Q8I369","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0908300","C0H526","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0908300","A0A143ZZP8","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0908300","UPI00019820CE","alternate ID","UniParc"
"PF3D7_0908300","CZT62534.1","alternate ID","protein_id"
"PF3D7_0908300","PFI0400c","previous ID","N/A"
"PF3D7_0908300","XM_002808876.1","alternate ID","RefSeq_dna"
"PF3D7_0908300","PF3D7_0908300.2","alias","N/A"
"PF3D7_0908300","CAX64203.1","alternate ID","protein_id"
"PF3D7_0908300","PF3D7_0908300.1","alias","N/A"
"PF3D7_0908300","UPI00078B947D","alternate ID","UniParc"
"PF3D7_0908300","XP_002808922.1","alternate ID","RefSeq_peptide"
"PF3D7_0908400","XP_001351956.1","alternate ID","RefSeq_peptide"
"PF3D7_0908400","XM_001351920.1","alternate ID","RefSeq_dna"
"PF3D7_0908400","PFI0405w","previous ID","N/A"
"PF3D7_0908400","UPI00021FCBB9","alternate ID","UniParc"
"PF3D7_0908400","CAD51767.2","alternate ID","protein_id"
"PF3D7_0908400","Q8I367","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0908500","C0H527","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0908500","CAX64204.2","alternate ID","protein_id"
"PF3D7_0908500","PFI0410c","previous ID","N/A"
"PF3D7_0908500","UPI00078E3D8E","alternate ID","UniParc"
"PF3D7_0908600","UPI000008623A","alternate ID","UniParc"
"PF3D7_0908600","Q8I365","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0908600","XM_001351922.1","alternate ID","RefSeq_dna"
